"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"103","248.14995160034172","54.43330186794993","5.013933090228457","-0.3065435683238229","0.021100000000000008","0.0182","0.02400000000000002","835.5555555555555","0.00022282413325332628","0","0.00022282413325332628","0.00022282413325332628","103_102:0.009877420244524954;103_104:0.0141763033050743","103_102:593.7777777777777;103_104:593.7777777777777","true"
"104","191.35692710446915","174.67600607569648","4.949852526682265","-0.30802730963988095","0.011600000000000055","0.0126","0.010600000000000054","835.5555555555555","0.00033836417558932304","0","0.00033836417558932304","0.00033836417558932304","104_105:0.008055354048069174","104_105:593.7777777777777","true"
"105","373.60398273664316","123.39381824034321","4.813217482499487","-0.3101399375628908","0.017000000000000015","0.0242","0.009800000000000031","835.5555555555555","0.00020201877463859325","0","0.00020201877463859325","0.00020201877463859325","","","true"
"106","394.10931742335225","316.87024558578184","4.949997452331497","-0.3081803471461127","0.01970000000000005","0.01859999999999995","0.0208","835.5555555555555","0.00028693843363305295","0","0.00028693843363305295","0.00028693843363305295","106_107:0.004698156186881131;106_105:0.006432971510137608;106_93:0.008651896846332108","106_107:593.7777777777777;106_105:593.7777777777777;106_93:593.7777777777777","true"
"107","364.1750688995067","333.45029066753386","4.868967696521622","-0.30798659490027663","0.01759999999999995","0.01759999999999995","0.0176","835.5555555555555","0.00016167876737301822","0","0.00016167876737301822","0.00016167876737301822","","","true"
"108","378.951440859901","39.64192771303697","4.9212007261757424","-0.3074457627402784","0.028100000000000014","0.023399999999999976","0.0328","835.5555555555555","0.0010694247258433457","0","0.0010694247258433457","0.0010694247258433457","108_107:0.013871953927363512;108_112:0.022348013572661862","108_107:593.7777777777777;108_112:593.7777777777777","true"
"109","150.4900497486457","67.58592513095802","5.154406575851132","-0.3039840852489635","0.03200000000000003","0.031399999999999983","0.0326","835.5555555555555","0.00032509222132358123","0","0.00032509222132358123","0.00032509222132358123","109_114:0.007234314756658866","109_114:593.7777777777777","true"
"110","326.8796866210466","291.27967020213066","5.026951772908799","-0.306516907353381","0.006399999999999961","0.0086","0.0041999999999999815","835.5555555555555","0.00021266219802804258","0","0.00021266219802804258","0.00021266219802804258","110_118:0.0090801795108722","110_118:593.7777777777777","true"
"111","136.26061146718354","168.84827962703508","4.999222959653778","-0.30542762089398745","0.013800000000000034","0.014599999999999946","0.013","835.5555555555555","0.0003791096547476779","0","0.0003791096547476779","0.0003791096547476779","111_104:0.014280726923464049","111_104:593.7777777777777","true"
"112","339.3727845286006","36.93584047367572","4.945433808504397","-0.3072519885124625","0.020499999999999963","0.027","0.014000000000000012","835.5555555555555","0.0020481200341433614","0","0.0020481200341433614","0.0020481200341433614","","","true"
"113","526.1563872831216","466.62566773438226","4.99215256966672","-0.30728593733193643","0.008199999999999985","0.009000000000000008","0.0074","835.5555555555555","0.0006951438924932109","0","0.0006951438924932109","0.0006951438924932109","","","true"
"114","237.69314376527583","316.52467751967885","5.068334355810722","-0.30522546203176715","0.05459999999999998","0.0626","0.046599999999999975","835.5555555555555","0.00011996816320809522","0","0.00011996816320809522","0.00011996816320809522","114_113:0.011515576003491929","114_113:593.7777777777777","true"
"115","157.99609844012613","205.73184321965803","5.145198144576885","-0.3012878793926903","0.023599999999999954","0.0256","0.021599999999999953","835.5555555555555","0.000416471968915725","0","0.000416471968915725","0.000416471968915725","115_114:0.009492382812783057;115_116:0.00842182541720271","115_114:593.7777777777777;115_116:593.7777777777777","true"
"116","226.48288996217582","313.20518819471215","5.006696055211872","-0.30643747714512926","0.014000000000000012","0.013800000000000034","0.0142","835.5555555555555","0.00018575161598040823","0","0.00018575161598040823","0.00018575161598040823","116_117:0.005429344495091748","116_117:593.7777777777777","true"
"117","150.78526452225356","210.7693997846894","4.873305310274884","-0.30825907786121826","0.013800000000000034","0.0146","0.013000000000000012","835.5555555555555","0.00029892878789643777","0","0.00029892878789643777","0.00029892878789643777","","","true"
"118","174.7655686230706","209.22403254850738","4.952690877354429","-0.30821722997508444","0.024399999999999977","0.025599999999999956","0.0232","835.5555555555555","0.0002624692306970196","0","0.0002624692306970196","0.0002624692306970196","118_119:0.006413248714950109;118_117:0.007288360166838037","118_119:593.7777777777777;118_117:593.7777777777777","true"
"119","418.5205105163654","569.2440948591715","4.781482764038915","-0.31111501936435976","0.007600000000000051","0.0118","0.0033999999999999586","835.5555555555555","0.00014520476248244414","0","0.00014520476248244414","0.00014520476248244414","","","true"
"120","4.185038190304092","2.2086814045536407","4.917003986117116","0","0.0947","0.1428","0.046599999999999975","835.5555555555555","0.042803443880123186","0","0.042803443880123186","0.042803443880123186","120_119:1","120_119:593.7777777777777","true"
"121","373.27405498000456","260.6308356980841","4.966222222111878","-0.3077673079012229","0.018100000000000005","0.017000000000000015","0.0192","835.5555555555555","0.0003014140672389639","0","0.0003014140672389639","0.0003014140672389639","121_120:1","121_120:593.7777777777777","true"
"122","269.5902361658895","244.3929226208996","5.091737589879974","-0.3050693673732828","0.02290000000000003","0.031","0.014800000000000035","835.5555555555555","0.00019161845004967337","0","0.00019161845004967337","0.00019161845004967337","122_111:0.008895813316853879;122_121:0.004955509764705129","122_111:593.7777777777777;122_121:593.7777777777777","true"
"123","247.50277972065655","17.005915682236314","5.1592518133689245","-0.3044225461669877","0.029299999999999993","0.0272","0.031399999999999983","835.5555555555555","0.00022165577354650004","0","0.00022165577354650004","0.00022165577354650004","123_122:0.0062299969851214165;123_124:0.006019291432823565","123_122:750.2222222222222;123_124:593.7777777777777","true"
"124","287.7442086201833","58.99965824752003","4.926454960311898","-0.3299747098830308","0.02059999999999995","0.023","0.018199999999999994","835.5555555555555","0.00040452570087483216","0","0.00040452570087483216","0.00040452570087483216","124_125:0.023570618174342167","124_125:593.7777777777777","true"
"125","138.5790658141266","50.049050579038955","5.199015966666109","0","0.04160000000000008","0.015800000000000036","0.0674","835.5555555555555","0.0011027759049932182","0","0.0011027759049932182","0.0011027759049932182","","","true"
"126","205.30670510001914","18.430256009868263","5.067995261682746","-0.3054544533543786","0.20710000000000006","0.21640000000000004","0.1978","835.5555555555555","0.0002561371697483381","0","0.0002561371697483381","0.0002561371697483381","126_125:0.013407018037137813;126_112:0.015906426126520823","126_125:593.7777777777777;126_112:593.7777777777777","true"
