"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"39","255.94956565408972","17.391422234893977","4.62396012306353","-0.28585001719002234","0.152099609375","0.056640625","0.24755859375","1600","0.0007404804047522084","0","0.0007404804047522084","0.0007404804047522084","39_33:0.024203326339943154;39_40:0.02887654127562933","39_33:660;39_40:660","true"
"40","420.2791129572279","208.3319646165418","4.816071468874382","-0.3091327061151583","0.02294921875","0.02001953125","0.02587890625","1600","0.0001930976040014775","0","0.0001930976040014775","0.0001930976040014775","40_41:0.004410458836540565","40_41:660","true"
"41","312.10511961184784","431.3812674546938","4.6780577378875305","-0.3108507756100702","0.044189453125","0.0283203125","0.06005859375","1600","0.00011699941296555728","0","0.00011699941296555728","0.00011699941296555728","","","true"
"42","380.28727981755753","353.5450542213403","4.80308633151044","-0.3092111902397467","0.034423828125","0.02099609375","0.0478515625","1600","0.0008050840697906218","0","0.0008050840697906218","0.0008050840697906218","42_41:0.008954446269102134;42_43:0.009765445473761847","42_41:660;42_43:660","true"
"43","368.2123732788509","325.9883811252548","4.922762823720213","-0.3078613125382503","0.010009765625","0.01025390625","0.009765625","1600","0.00015034153579195092","0","0.00015034153579195092","0.00015034153579195092","","","true"
"44","235.06184961939485","55.038067473093044","4.8113665859943815","-0.30871971702871737","0.01513671875","0.01416015625","0.01611328125","1600","0.00015050566808775986","0","0.00015050566808775986","0.00015050566808775986","44_43:0.00782320419109972","44_43:660","true"
"45","479.43865725282825","399.2855897245668","4.599904459645476","-0.31302116112013934","0.0517578125","0.04052734375","0.06298828125","1600","0.00022041585760275076","0","0.00022041585760275076","0.00022041585760275076","45_44:0.007066422691657248","45_44:660","true"
"46","293.43214109691206","250.45507024824212","4.658549148698443","-0.31246692996630254","0.0126953125","0.00537109375","0.02001953125","1600","0.00010671677580536598","0","0.00010671677580536598","0.00010671677580536598","46_45:0.003285039107517096","46_45:660","true"
"47","318.50062311757546","20.447638859989585","4.79889488503554","-0.3101630942689849","0.019287109375","0.01708984375","0.021484375","1600","0.00037408665825128","0","0.00037408665825128","0.00037408665825128","47_35:0.00720457599262625;47_46:0.005313017494263161","47_35:660;47_46:660","true"
"48","196.46882103630932","261.2407889648795","4.755292767199557","-0.30932393852768447","0.017578125","0.0126953125","0.0224609375","1600","0.0002618294921200387","0","0.0002618294921200387","0.0002618294921200387","48_47:0.009143110770914176;48_49:0.009310448978892938","48_47:660;48_49:660","true"
"49","144.5439904823952","56.14952905954135","4.958932787794199","-0.3073761509923654","0.0087890625","0.0078125","0.009765625","1600","0.00022213840298690793","0","0.00022213840298690793","0.00022213840298690793","49_55:0.006930544358199731;49_50:0.007694135673985136","49_55:660;49_50:660","true"
"50","334.4299934077028","297.27721767024155","4.815677536643096","-0.3083436301833214","0.017333984375","0.0185546875","0.01611328125","1600","0.00020851266200569709","0","0.00020851266200569709","0.00020851266200569709","","","true"
"51","365.89838577189107","348.29654340368626","4.757172285495482","-0.30936293919581115","0.0107421875","0.0087890625","0.0126953125","1600","0.00016418506327557018","0","0.00016418506327557018","0.00016418506327557018","51_50:0.004791031371359944","51_50:660","true"
"52","283.40588110159933","183.9737030718345","4.748747069406447","-0.3097333569449071","0.009521484375","0.005859375","0.01318359375","1600","0.00016970924964833188","0","0.00016970924964833188","0.00016970924964833188","","","true"
"53","257.5080735546933","180.24329131125086","4.935541560536144","-0.30614628774420294","0.04736328125","0.03466796875","0.06005859375","1600","0.00022691847926583955","0","0.00022691847926583955","0.00022691847926583955","53_41:0.006096176780689244;53_60:0.005608722113561726","53_41:660;53_60:660","true"
"54","438.89479377225626","335.3210936513408","4.746937342211718","-0.312103878074553","0.01513671875","0.0146484375","0.015625","1600","0.0001174052699495709","0","0.0001174052699495709","0.0001174052699495709","54_45:0.0043475429653963005","54_45:660","true"
"55","257.2905851873758","311.6764917746389","4.88565274116601","-0.3074389359843561","0.009521484375","0.00927734375","0.009765625","1600","0.00020960909538489403","0","0.00020960909538489403","0.00020960909538489403","55_68:0.008299299272101213","55_68:660","true"
"56","172.1949710466402","172.11404633084638","4.972115433650513","-0.3066984072593116","0.00732421875","0.0078125","0.0068359375","1600","0.0003580984659390765","0","0.0003580984659390765","0.0003580984659390765","56_57:0.024819164697130802;56_52:0.018547323862516174","56_57:660;56_52:660","true"
"57","367.4173874908224","84.31769779186912","4.751815700211158","-0.30930834476051017","0.006103515625","0.00732421875","0.0048828125","1600","0.0007249174023907063","0","0.0007249174023907063","0.0007249174023907063","57_58:0.03908475720355181","57_58:660","true"
